# wl flux eflux
5.902375370310560356e+02 6.322863594264976905e-01 7.827404741992198545e-02
5.902396340837262869e+02 5.460837806506793068e-01 7.939786224634892697e-02
5.902417309000495607e+02 5.769071812703875368e-01 7.909447892487775356e-02
5.902438274799991405e+02 5.616961474231452200e-01 7.953135687316327529e-02
5.902459238235477414e+02 6.089960543413497351e-01 7.991735796120845448e-02
5.902480199306683062e+02 5.426186987452753518e-01 7.760565782615906627e-02
5.902501158013338909e+02 7.193291698064798734e-01 8.163054559571462920e-02
5.902522114355173244e+02 8.123967978989127259e-01 8.312117641345752317e-02
5.902543068331913219e+02 5.040669527625000201e-01 7.824267973598711401e-02
5.902564019943285984e+02 6.028596453807215649e-01 8.266073129868528602e-02
5.902584969189028925e+02 6.623725106195801349e-01 7.997487769802827384e-02
5.902605916068863507e+02 7.528670252460474277e-01 8.416794144513599363e-02
5.902626860582521431e+02 6.831708903491000573e-01 8.025941935239540304e-02
5.902647802729730984e+02 5.333009261160238657e-01 8.255661186353412118e-02
5.902668742510221591e+02 6.570351772873692653e-01 7.746193661012676368e-02
5.902689679923723816e+02 4.823349312175153614e-01 8.083304808709673717e-02
5.902710614969965945e+02 7.047003568704541809e-01 8.138789606915523833e-02
5.902731547648675132e+02 6.323636105840041433e-01 8.020753915406601819e-02
5.902752477959583075e+02 5.752811580431644867e-01 8.031048118049295692e-02
5.902773405902415789e+02 6.705299943985096878e-01 8.276341654152237493e-02
5.902794331476904972e+02 6.068547440175309227e-01 8.287394457553540206e-02
5.902815254682778914e+02 7.558363932576259714e-01 8.214676586843090711e-02
5.902836175519764765e+02 7.783374541515830636e-01 8.474857834915519583e-02
5.902857093987596500e+02 6.070392856263764347e-01 8.087888545221710856e-02
5.902878010085996721e+02 7.013433785411081756e-01 8.413357554030115315e-02
5.902898923814699401e+02 7.060018637464201552e-01 8.249161272962211855e-02
5.902919835173435104e+02 6.188853120360255922e-01 8.092336831670951525e-02
5.902940744161926432e+02 7.242768573701390267e-01 8.443332372086494175e-02
5.902961650779906222e+02 6.767039651482031903e-01 8.173593928669281583e-02
5.902982555027101625e+02 6.188867286671279055e-01 8.157424879145763752e-02
5.903003456903245478e+02 6.376872033477497537e-01 8.151690168450317908e-02
5.903024356408063795e+02 6.442069190280711455e-01 8.146836618113266482e-02
5.903045253541286002e+02 5.053363432849112824e-01 7.991714890631165802e-02
5.903066148302643796e+02 6.596528429799675131e-01 8.226090755253752385e-02
5.903087040691859784e+02 7.528601965867203205e-01 8.070276905485727903e-02
5.903107930708670210e+02 7.116219672765433657e-01 7.992034240500923981e-02
5.903128818352799954e+02 8.400343658676037162e-01 8.449012395195326652e-02
5.903149703623980713e+02 6.832121297890123568e-01 8.243133369051676429e-02
5.903170586521938503e+02 6.603898655686119001e-01 8.318745916952093034e-02
5.903191467046405023e+02 6.295162378542455972e-01 8.221031463510676540e-02
5.903212345197107425e+02 6.331790789949498510e-01 7.794137372570512923e-02
5.903233220973776270e+02 8.280223707185092596e-01 8.479014212575296250e-02
5.903254094376138710e+02 7.063199556685459957e-01 8.187354576401456585e-02
5.903274965403926444e+02 7.071936395340244763e-01 8.227158418605749757e-02
5.903295834056880267e+02 5.297140940757754102e-01 7.805715129726342738e-02
5.903316700335108180e+02 5.978096450479263302e-01 7.946265775316921354e-02
5.903337564239103585e+02 5.506641031430209443e-01 7.955429942458583370e-02
5.903358425769383757e+02 7.748572476921412600e-01 8.348196468287709393e-02
5.903379284926459150e+02 6.405185349961889374e-01 8.160365206669366323e-02
5.903400141710840217e+02 6.357794374652769864e-01 8.184269527146484369e-02
5.903420996123047644e+02 7.080361303077451485e-01 8.112341450826569822e-02
5.903441848163593022e+02 5.700821110891800547e-01 8.023965249230349817e-02
5.903462697832987942e+02 7.613835352019422409e-01 8.441885989913455735e-02
5.903483545131749679e+02 7.296984261483033807e-01 8.250316196687806913e-02
5.903504390060388687e+02 6.068305431838740827e-01 8.312012489498907253e-02
5.903525232619422241e+02 5.200118613958354397e-01 8.168585418502484485e-02
5.903546072809360794e+02 6.905795750000127686e-01 8.256027815869561304e-02
5.903566910630720486e+02 6.443119977180723490e-01 8.253018999551904600e-02
5.903587746084012906e+02 6.934268461083399337e-01 8.230349700890653153e-02
5.903608579169755330e+02 7.609131920515653791e-01 8.309425895633644477e-02
5.903629409888458213e+02 6.516901445674251336e-01 8.153220332620787769e-02
5.903650238240635417e+02 5.948113156996815976e-01 7.975680936169425583e-02
5.903671064226803082e+02 5.906137240851638825e-01 7.987699246840915257e-02
5.903691887847472799e+02 8.348707638211172455e-01 8.609311416105892845e-02
5.903712709103160705e+02 6.492431227617160294e-01 8.102934859227410580e-02
5.903733527994378392e+02 6.727176243467067884e-01 7.903900128408965220e-02
5.903754344521643134e+02 7.157060741063413500e-01 7.984542167195059215e-02
5.903775158685463111e+02 7.192858566527958741e-01 8.261214016073614719e-02
5.903795970486355600e+02 5.789367397625735379e-01 8.105498673383086661e-02
5.903816779924834464e+02 7.101665717413826462e-01 8.264078018360347666e-02
5.903837587001413567e+02 6.712518071033631850e-01 8.451390113664504489e-02
5.903858391716605638e+02 6.934220554489588517e-01 8.066042432219977520e-02
5.903879194070925678e+02 6.543505963061981845e-01 8.015444161931441214e-02
5.903899994064886414e+02 8.908804332662726422e-01 8.390646121538342106e-02
5.903920791699001711e+02 6.372004942324852594e-01 7.956630999252950476e-02
5.903941586973786571e+02 7.711919036936076832e-01 8.474388157332685134e-02
5.903962379889754857e+02 5.812088092022142938e-01 8.022537788957563587e-02
5.903983170447418161e+02 7.538832220015623253e-01 8.298895588158081149e-02
5.904003958647291483e+02 7.246646939661551823e-01 8.285412954842297228e-02
5.904024744489888690e+02 8.011649664195619192e-01 8.533153737977085262e-02
5.904045527975724781e+02 8.048527546507457942e-01 8.474144519793681829e-02
5.904066309105311348e+02 8.851409455740971710e-01 8.259225190228858260e-02
5.904087087879163391e+02 7.035800834364303036e-01 8.071395202767253640e-02
5.904107864297798187e+02 7.458927007818128008e-01 8.281189373364374051e-02
5.904128638361721642e+02 7.558947702491325416e-01 8.220532934354531085e-02
5.904149410071453303e+02 5.482703713792060896e-01 8.239131553459708157e-02
5.904170179427505900e+02 6.379733718933326969e-01 8.325687332380228567e-02
5.904190946430393296e+02 7.007022801582283300e-01 8.116486089803805204e-02
5.904211711080628220e+02 7.783337875308056208e-01 8.246547246513906415e-02
5.904232473378725672e+02 7.553569190575776249e-01 8.455688333063325623e-02
5.904253233325199517e+02 8.103839815461220120e-01 8.214613211235467782e-02
5.904273990920562483e+02 8.747496361399426101e-01 8.430428880074605780e-02
5.904294746165329570e+02 7.990796870063965329e-01 8.231079148732577122e-02
5.904315499060013508e+02 7.584448099594910397e-01 8.267294953580536787e-02
5.904336249605127023e+02 7.694169768112891772e-01 8.436733906701401886e-02
5.904356997801187390e+02 6.177031331533024971e-01 7.960641637106906365e-02
5.904377743648706200e+02 7.740401870952146046e-01 8.292962069773113232e-02
5.904398487148198456e+02 7.733961327665215268e-01 8.184115338272390794e-02
5.904419228300176883e+02 7.274548796618715008e-01 8.255695921784297897e-02
5.904439967105153073e+02 6.660580633240587023e-01 8.539320465887280387e-02
5.904460703563645438e+02 7.924073350357804246e-01 8.447055308503481630e-02
5.904481437676166706e+02 7.062347082798708930e-01 8.320017393335410461e-02
5.904502169443228468e+02 6.913201753241203784e-01 8.367077213048122741e-02
5.904522898865344587e+02 8.431568947275052128e-01 8.429104701628485630e-02
5.904543625943030065e+02 6.724656685896338582e-01 8.190969952119663000e-02
5.904564350676798767e+02 7.631147520380099358e-01 8.315165307857104449e-02
5.904585073067163421e+02 7.204410764971129755e-01 8.168332837668834667e-02
5.904605793114642438e+02 8.298780844165420945e-01 8.266032035788518917e-02
5.904626510819742862e+02 7.898643176907085284e-01 8.047055604105893267e-02
5.904647226182981967e+02 6.499339372341916832e-01 8.111443029900709811e-02
5.904667939204872482e+02 6.541239664417959343e-01 8.175443759134207178e-02
5.904688649885931682e+02 6.324202888586654137e-01 7.893365839943185247e-02
5.904709358226667746e+02 5.773624694793593193e-01 8.165145848651451932e-02
5.904730064227597950e+02 6.567430061382213413e-01 8.110921042961549698e-02
5.904750767889235021e+02 7.699057213728452975e-01 8.158552404819019443e-02
5.904771469212093962e+02 6.144740326120783358e-01 8.182759343482204351e-02
5.904792168196687498e+02 7.649240079124185465e-01 8.135520743001097010e-02
5.904812864843530633e+02 7.814718200181449692e-01 8.311775192783735222e-02
5.904833559153134956e+02 7.255267105887445167e-01 8.029958250301658107e-02
5.904854251126016607e+02 7.705440994447867453e-01 8.379981933004501671e-02
5.904874940762688311e+02 7.571953664629321734e-01 8.361930959058035129e-02
5.904895628063663935e+02 6.407345156500702243e-01 8.110596797913806333e-02
5.904916313029457342e+02 6.427111719148780322e-01 8.212774728692458226e-02
5.904936995660582397e+02 6.193556431218508740e-01 7.904514288593850191e-02
5.904957675957552965e+02 6.890090299794651152e-01 8.067758487002200940e-02
5.904978353920881773e+02 6.781348285763706407e-01 8.106807910782756754e-02
5.904999029551084959e+02 7.773173162949060799e-01 8.073714023874273282e-02
5.905019702848675252e+02 6.665443467433310731e-01 8.113295423517655203e-02
5.905040373814164241e+02 7.147045396638909143e-01 8.056158223422034415e-02
5.905061042448069202e+02 6.425698181915426854e-01 8.139857317167184525e-02
5.905081708750901726e+02 5.521577688863059663e-01 8.163860210045448262e-02
5.905102372723176813e+02 7.670975510720873247e-01 8.316943770174119177e-02
5.905123034365408330e+02 7.826854501148022836e-01 8.321792885549661456e-02
5.905143693678107866e+02 7.072472851984762388e-01 8.077832351380506704e-02
5.905164350661791559e+02 8.090609450727838103e-01 8.411222556924892457e-02
5.905185005316971001e+02 8.629319077255446224e-01 8.415977271257601977e-02
5.905205657644163466e+02 7.635029938730525378e-01 8.289148819474742580e-02
5.905226307643881682e+02 6.833907434251424995e-01 8.206575199504990981e-02
5.905246955316637241e+02 7.416686936602718827e-01 8.189942597291306747e-02
5.905267600662945142e+02 7.426069136163485629e-01 8.155639392296212820e-02
5.905288243683319251e+02 6.587118308712295311e-01 7.659998430205436359e-02
5.905308884378273433e+02 5.901007711602367367e-01 8.249473008462407386e-02
5.905329522748323825e+02 6.380197372691830404e-01 7.965540136932232340e-02
5.905350158793980881e+02 6.722146218207887269e-01 7.913655911349053163e-02
5.905370792515757330e+02 7.121778785246685173e-01 8.387219663885848997e-02
5.905391423914170446e+02 7.954256961849847096e-01 8.498475488241279130e-02
5.905412052989731819e+02 7.483193848885231203e-01 8.402445750909867672e-02
5.905432679742959863e+02 7.668368621658020468e-01 7.873399618519145993e-02
5.905453304174360483e+02 7.540824664859346882e-01 8.158704364213283100e-02
5.905473926284454365e+02 8.421224474132336102e-01 8.374058830614901361e-02
5.905494546073750826e+02 7.326207510469890938e-01 8.109455657208004820e-02
5.905515163542767141e+02 7.301256873707309136e-01 8.344031408103383396e-02
5.905535778692014901e+02 7.359818030363464159e-01 8.180539644196331561e-02
5.905556391522006834e+02 6.769857631759976790e-01 8.167451311967798000e-02
5.905577002033259078e+02 8.168640926184013162e-01 8.228847702799035879e-02
5.905597610226287770e+02 7.283746491295317593e-01 8.180102624691944213e-02
5.905618216101601092e+02 8.951214189697760393e-01 8.544373446205451306e-02
5.905638819659717456e+02 7.468820688767573435e-01 8.435558209626144166e-02
5.905659420901146177e+02 7.071192737135912898e-01 8.286239778126419653e-02
5.905680019826404532e+02 7.432779215054929889e-01 8.295544703573431988e-02
5.905700616436005248e+02 6.661578469256621560e-01 8.057726779776533399e-02
5.905721210730464463e+02 7.306159550988576834e-01 8.251313919027424004e-02
5.905741802710290358e+02 6.548427318536030883e-01 8.001982395090165290e-02
5.905762392376002481e+02 7.987574277670027589e-01 8.146470696096588804e-02
5.905782979728111286e+02 7.331720394065223134e-01 8.469880652786870856e-02
5.905803564767131775e+02 6.799550238720937223e-01 8.122063551252781122e-02
5.905824147493576675e+02 6.287340891181255609e-01 8.031999183946514353e-02
5.905844727907962124e+02 7.280105529226152949e-01 8.216427107559406973e-02
5.905865306010800850e+02 6.548991987608160370e-01 8.103035826029175714e-02
5.905885881802605581e+02 6.520318611293139943e-01 8.068575208519290776e-02
5.905906455283890182e+02 7.030294453882288686e-01 8.013513792858280305e-02
5.905927026455169653e+02 6.207115020754642165e-01 8.030913190845731520e-02
5.905947595316958996e+02 6.967483866141844784e-01 8.259302741063916098e-02
5.905968161869768664e+02 7.533875771103530905e-01 8.403697008294343240e-02
5.905988726114113661e+02 8.671572996772196618e-01 8.517849002868450869e-02
5.906009288050508985e+02 8.157340225445879334e-01 8.132676211560485591e-02
5.906029847679467366e+02 8.541197356821107478e-01 8.594806166577839690e-02
5.906050405001504942e+02 7.751809657282449084e-01 8.451411430776012423e-02
5.906070960017131029e+02 6.966767673552857199e-01 8.174453400723256935e-02
5.906091512726864039e+02 6.500961819095741889e-01 7.834477560346418679e-02
5.906112063131187142e+02 7.031595895559573650e-01 7.981300061156536285e-02
5.906132611230283374e+02 8.084033424651776434e-01 8.204177000580038792e-02
5.906153157024136817e+02 6.691974858043112651e-01 7.853804355907439971e-02
5.906173700512730420e+02 7.141474460616493714e-01 7.881865285808202504e-02
5.906194241696042582e+02 7.942966401531638132e-01 7.951939533975367624e-02
5.906214780574053975e+02 6.646895842267780408e-01 7.966450736561632440e-02
5.906235317146748685e+02 7.175948175552187003e-01 7.891684233416670913e-02
5.906255851414109657e+02 8.916218060632078446e-01 8.459350441599523818e-02
5.906276383376111880e+02 7.477021821473422980e-01 8.204600782924967306e-02
5.906296913032742850e+02 7.568703696472328657e-01 8.184060209229560012e-02
5.906317440383978692e+02 8.491788794015656672e-01 8.494576363409617192e-02
5.906337965429804626e+02 7.530594956459577549e-01 8.429508345607500397e-02
5.906358488170201326e+02 7.628456999227211099e-01 8.190514507207101447e-02
5.906379008605150602e+02 8.541754427394729898e-01 8.263552240311598795e-02
5.906399526734630854e+02 7.675299646230389072e-01 8.254887485304072958e-02
5.906420042558623891e+02 7.668852579030119854e-01 8.279711515536537780e-02
5.906440556077112660e+02 7.357434948403627217e-01 8.150128596650801915e-02
5.906461067290078972e+02 7.865380300563887817e-01 8.213735227161517161e-02
5.906481576197503500e+02 8.012073508288721779e-01 8.334645854080732774e-02
5.906502082799365780e+02 7.833763563150641929e-01 8.038987231928712562e-02
5.906522587095651033e+02 7.544990089006772260e-01 8.193805387483772684e-02
5.906543089086335385e+02 7.798809463556265476e-01 8.321084799643584107e-02
5.906563588771402920e+02 7.433412271061389243e-01 8.110650741972703914e-02
5.906584086150837720e+02 7.639460833219563485e-01 8.062678598224266857e-02
5.906604581224617050e+02 7.706271112198437301e-01 8.698201476071946991e-02
5.906625073992721582e+02 7.201459871842849081e-01 8.238123798637933537e-02
5.906645564455135400e+02 8.104391295195181311e-01 8.483412662314003538e-02
5.906666052611839177e+02 8.097920979421636689e-01 8.296926328335443857e-02
5.906686538462814724e+02 7.520762170452092166e-01 8.089480422267913973e-02
5.906707022008041577e+02 6.930838389465140414e-01 8.319430435683340674e-02
5.906727503247499271e+02 7.255116629665349093e-01 8.390491001739903976e-02
5.906747982181175303e+02 7.727687972648328296e-01 8.088931190483936162e-02
